Model Year,Mfr Name,Division,Carline,Eng Displ,# Cyl,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify.,Carline Class Desc
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,5.3,8,15,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,5.3,8,17,24,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,5.3,8,17,23,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,General Motors,Chevrolet,C15 SILVERADO LD 2WD,5.3,8,15,22,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2.7L 2WD GVWR>6649 LBS,2.7,6,19,25,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,2.7,6,19,25,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,3,6,22,28,24,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,1800,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,3.5,6,17,22,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2WD FFV BASE PAYLOAD LT,3.3,6,19,24,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 2WD FFV BASE PAYLOAD LT,5,8,16,21,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 3.5L 2WD GVWR>7599 LBS,3.5,6,17,21,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,5,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,2.7,6,20,26,22,Gasoline (Regular Unleaded Recommended),1750,1750,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,3,6,22,30,25,"Diesel, ultra low sulfur (15 ppm, maximum)",1700,1700,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,3.5,6,18,25,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,3.3,6,19,25,22,Gasoline (Regular Unleaded Recommended),1750,1750,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,5,8,17,23,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,F150 PICKUP 2WD LIMITED,3.5,6,17,22,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,Ford Motor Company,Ford,RANGER 2WD,2.3,4,21,26,23,Gasoline (Regular Unleaded Recommended),1650,1650,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,2.7,4,20,23,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,2.7,4,19,22,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,4.3,6,16,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,5.3,8,15,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,5.3,8,17,24,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C10 SIERRA 2WD,5.3,8,17,23,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2019,General Motors,GMC,C15 SIERRA LTD 2WD,5.3,8,15,22,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2019,Nissan,NISSAN,TITAN 2WD,5.6,8,15,21,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 4X2,3.6,6,20,25,22,Gasoline (Regular Unleaded Recommended),1750,1750,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 4X2,5.7,8,17,23,19,Gasoline (Mid Grade Unleaded Recommended),2200,2200,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 4X2,5.7,8,15,22,17,Gasoline (Mid Grade Unleaded Recommended),2450,2450,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 Classic 4X2,3,6,20,27,23,"Diesel, ultra low sulfur (15 ppm, maximum)",1850,1850,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 Classic 4X2,3.6,6,17,25,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 Classic 4X2,5.7,8,15,22,17,Gasoline (Mid Grade Unleaded Recommended),2450,2450,Standard Pick-up Trucks 2WD
2019,FCA US LLC,RAM,1500 HFE 4X2,3.6,6,20,26,23,Gasoline (Regular Unleaded Recommended),1650,1650,Standard Pick-up Trucks 2WD
2019,Toyota,TOYOTA,TUNDRA 2WD,4.6,8,15,19,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 2WD
2019,Toyota,TOYOTA,TUNDRA 2WD,5.7,8,13,18,15,Gasoline (Regular Unleaded Recommended),2550,2550,Standard Pick-up Trucks 2WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,2.7,4,19,22,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,2.7,4,18,21,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,4.3,6,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,5.3,8,15,19,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,5.3,8,16,22,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,6.2,8,16,20,17,Gasoline (Premium Unleaded Required),2650,2650,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD TRAILBOSS,4.3,6,14,18,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD TRAILBOSS,5.3,8,14,18,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K10 SILVERADO 4WD TRAILBOSS,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,Chevrolet,K15 SILVERADO LD 4WD,5.3,8,15,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 2.7L 4WD GVWR>6799 LBS,2.7,6,18,23,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 3.5L 4WD GVWR>7599 LBS,3.5,6,16,21,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 4WD BASE PAYLOAD LT TIRE,2.7,6,18,23,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 4WD BASE PAYLOAD LT TIRE,3,6,20,25,22,"Diesel, ultra low sulfur (15 ppm, maximum)",1950,1950,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 4WD BASE PAYLOAD LT TIRE,3.5,6,16,22,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 4WD FFV BASE PAYLOAD LT,3.3,6,17,22,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 4WD FFV BASE PAYLOAD LT,5,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,5,8,14,19,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,2.7,6,19,24,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,3,6,20,25,22,"Diesel, ultra low sulfur (15 ppm, maximum)",1950,1950,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,3.5,6,17,23,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,3.3,6,18,23,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,5,8,16,22,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD LIMITED,3.5,6,17,21,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 PICKUP 4WD XL/XLT,3,6,21,28,24,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,1800,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,F150 RAPTOR 4WD,3.5,6,15,18,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,Ford Motor Company,Ford,RANGER 4WD,2.3,4,20,24,22,Gasoline (Regular Unleaded Recommended),1750,1750,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,2.7,4,19,22,20,Gasoline (Regular Unleaded Recommended),1900,1900,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,2.7,4,18,20,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,4.3,6,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,5.3,8,15,19,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,5.3,8,15,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD,6.2,8,15,20,17,Gasoline (Premium Unleaded Required),2650,2650,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD AT4,5.3,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K10 SIERRA 4WD AT4,6.2,8,15,19,17,Gasoline (Premium Unleaded Required),2650,2650,Standard Pick-up Trucks 4WD
2019,General Motors,GMC,K15 SIERRA LTD 4WD,5.3,8,15,21,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,Honda,Honda,RIDGELINE AWD,3.5,6,18,25,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 4WD
2019,Nissan,NISSAN,TITAN 4WD,5.6,8,15,21,18,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2019,Nissan,NISSAN,TITAN 4WD PRO-4X,5.6,8,15,20,17,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 4X4,3.6,6,19,24,21,Gasoline (Regular Unleaded Recommended),1800,1800,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 4X4,5.7,8,17,22,19,Gasoline (Mid Grade Unleaded Recommended),2200,2200,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 4X4,5.7,8,15,21,17,Gasoline (Mid Grade Unleaded Recommended),2450,2450,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 Classic 4X4,3,6,19,27,22,"Diesel, ultra low sulfur (15 ppm, maximum)",1950,1950,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 Classic 4X4,3.6,6,16,23,19,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2019,FCA US LLC,RAM,1500 Classic 4X4,5.7,8,15,21,17,Gasoline (Mid Grade Unleaded Recommended),2450,2450,Standard Pick-up Trucks 4WD
2019,Toyota,TOYOTA,TUNDRA 4WD,4.6,8,14,18,16,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2019,Toyota,TOYOTA,TUNDRA 4WD,5.7,8,13,17,14,Gasoline (Regular Unleaded Recommended),2750,2750,Standard Pick-up Trucks 4WD
2019,Toyota,TOYOTA,TUNDRA 4WD FFV,5.7,8,13,17,15,Gasoline (Regular Unleaded Recommended),2550,2550,Standard Pick-up Trucks 4WD
2021,Honda,Acura,ILX,2.4,4,24,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2021,Honda,Acura,TLX AWD,2,4,21,29,24,Gasoline (Premium Unleaded Recommended),2050,2050,Compact Cars
2021,Honda,Acura,TLX AWD A-SPEC,2,4,21,29,24,Gasoline (Premium Unleaded Recommended),2050,2050,Compact Cars
2021,Honda,Acura,TLX FWD,2,4,22,31,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2021,Honda,Acura,TLX FWD A-SPEC,2,4,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2021,Volkswagen Group of,Audi,A4 quattro,2,4,25,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2021,Volkswagen Group of,Audi,A4 S line quattro,2,4,24,31,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2021,Volkswagen Group of,Audi,S4,3,6,20,28,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2021,BMW,BMW,228i Gran Coupe,2,4,24,33,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2021,BMW,BMW,228i xDrive Gran Coupe,2,4,23,33,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2021,BMW,BMW,330i,2,4,26,36,30,Gasoline (Premium Unleaded Recommended),1600,1600,Compact Cars
2021,BMW,BMW,330i xDrive,2,4,25,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2021,BMW,BMW,M235i xDrive Gran Coupe,2,4,23,32,26,Gasoline (Premium Unleaded Recommended),1900,1900,Compact Cars
2021,BMW,BMW,M3,3,6,16,23,19,Gasoline (Premium Unleaded Recommended),2550,2550,Compact Cars
2021,BMW,BMW,M3 Competition,3,6,16,23,19,Gasoline (Premium Unleaded Recommended),2550,2550,Compact Cars
2021,BMW,BMW,M340i,3,6,23,32,26,Gasoline (Premium Unleaded Recommended),1900,1900,Compact Cars
2021,BMW,BMW,M340i xDrive,3,6,22,31,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2021,General Motors,Cadillac,CT4,2,4,23,34,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2021,General Motors,Cadillac,CT4,2.7,4,21,31,25,Gasoline (Premium Unleaded Required),1950,1950,Compact Cars
2021,General Motors,Cadillac,CT4 AWD,2,4,23,32,26,Gasoline (Premium Unleaded Recommended),1900,1900,Compact Cars
2021,General Motors,Cadillac,CT4 AWD,2.7,4,21,29,24,Gasoline (Premium Unleaded Required),2050,2050,Compact Cars
2021,General Motors,Cadillac,CT4 V,2.7,4,20,29,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2021,General Motors,Cadillac,CT4 V AWD,2.7,4,20,28,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2021,Hyundai,GENESIS,G70 AWD,2,4,20,27,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2021,Hyundai,GENESIS,G70 AWD,3.3,6,17,25,20,Gasoline (Premium Unleaded Recommended),2450,2450,Compact Cars
2021,Hyundai,GENESIS,G70 RWD,2,4,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2021,Hyundai,GENESIS,G70 RWD,2,4,18,28,22,Gasoline (Premium Unleaded Recommended),2200,2200,Compact Cars
2021,Hyundai,GENESIS,G70 RWD,3.3,6,17,26,20,Gasoline (Premium Unleaded Recommended),2450,2450,Compact Cars
2021,Honda,Honda,INSIGHT TOURING,1.5,4,51,45,48,Gasoline (Regular Unleaded Recommended),850,850,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,33,41,36,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,29,39,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,28,34,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,26,33,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2,4,27,34,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2,4,25,33,28,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,2,4,20,27,22,Gasoline (Premium Unleaded Recommended),2200,2200,Compact Cars
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,2,4,22,28,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2021,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,33,41,36,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2021,Toyota,LEXUS,IS 300,2,4,21,31,25,Gasoline (Premium Unleaded Required),1950,1950,Compact Cars
2021,Toyota,LEXUS,IS 300 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2021,Toyota,LEXUS,IS 350,3.5,6,20,28,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2021,Toyota,LEXUS,IS 350 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2021,Toyota,LEXUS,UX 250h,2,4,43,41,42,Gasoline (Regular Unleaded Recommended),950,950,Compact Cars
2021,Toyota,LEXUS,UX 250h AWD,2,4,41,38,39,Gasoline (Regular Unleaded Recommended),1050,1050,Compact Cars
2021,MAZDA,MAZDA,CX-3 2WD,2,4,29,34,31,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2021,MAZDA,MAZDA,CX-3 4WD,2,4,27,32,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2021,MAZDA,MAZDA,MAZDA2,1.5,4,32,40,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2021,MAZDA,MAZDA,MAZDA2,1.5,4,30,39,34,Gasoline (Regular Unleaded Recommended),1200,1200,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2,4,28,36,31,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,26,35,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,26,35,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,2.5,4,23,32,27,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,2.5,4,25,33,28,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,2.5,4,25,33,28,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,3,6,18,27,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG C 63,4,8,17,26,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,4,8,17,26,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG CLA 35 4MATIC,2,4,22,29,25,Gasoline (Premium Unleaded Required),1950,1950,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,2,4,20,29,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG CLS53 4MATIC+,3,6,21,26,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 43 4MATIC+,3,6,20,25,22,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,3,6,20,25,22,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+,4,8,16,21,18,Gasoline (Premium Unleaded Required),2700,2700,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 63 S 4MATIC+,4,8,16,21,18,Gasoline (Premium Unleaded Required),2700,2700,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC+ (coupe),4,8,16,26,19,Gasoline (Premium Unleaded Required),2550,2550,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,C 300,2,4,23,35,27,Gasoline (Premium Unleaded Required),1800,1800,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2,4,23,33,27,Gasoline (Premium Unleaded Required),1800,1800,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,CLA 250,2,4,25,35,29,Gasoline (Premium Unleaded Required),1700,1700,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,24,33,27,Gasoline (Premium Unleaded Required),1800,1800,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,CLS 450,3,6,23,30,26,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,3,6,22,29,25,Gasoline (Premium Unleaded Required),1950,1950,Compact Cars
2021,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC (coupe),4,8,16,26,20,Gasoline (Premium Unleaded Required),2450,2450,Compact Cars
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,36,43,39,Gasoline (Regular Unleaded Recommended),1050,1050,Compact Cars
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,33,41,36,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,35,41,37,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,33,40,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2021,Nissan,NISSAN,VERSA,1.6,4,32,40,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2021,Nissan,NISSAN,VERSA,1.6,4,27,35,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2021,Subaru,Subaru,WRX,2,4,18,24,21,Gasoline (Premium Unleaded Recommended),2300,2300,Compact Cars
2021,Subaru,Subaru,WRX,2,4,20,27,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2021,Subaru,Subaru,WRX,2.5,4,16,22,18,Gasoline (Premium Unleaded Required),2700,2700,Compact Cars
2021,Toyota,TOYOTA,C-HR,2,4,27,31,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2021,Toyota,TOYOTA,COROLLA,1.8,4,30,38,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2021,Toyota,TOYOTA,COROLLA,1.8,4,29,39,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2021,Toyota,TOYOTA,COROLLA,2,4,31,40,34,Gasoline (Regular Unleaded Recommended),1200,1200,Compact Cars
2021,Toyota,TOYOTA,COROLLA,2,4,29,36,32,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2021,Toyota,TOYOTA,COROLLA APEX,2,4,31,38,34,Gasoline (Regular Unleaded Recommended),1200,1200,Compact Cars
2021,Toyota,TOYOTA,COROLLA APEX,2,4,28,36,31,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2021,Toyota,TOYOTA,COROLLA HATCHBACK,2,4,32,41,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2021,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,2,4,28,37,31,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
